# ra,dec,g_cmodel_mag,g_cmodel_magsigma,r_cmodel_mag,r_cmodel_magsigma,i_cmodel_mag,i_cmodel_magsigma,g_psfflux_mag,g_psfflux_magsigma,r_psfflux_mag,r_psfflux_magsigma,i_psfflux_mag,i_psfflux_magsigma,object_id,g_psfflux_flag,r_psfflux_flag,i_psfflux_flag,g_cmodel_flag,r_cmodel_flag,i_cmodel_flag,g_pixelflags_edge,r_pixelflags_edge,i_pixelflags_edge,g_pixelflags_bad,r_pixelflags_bad,i_pixelflags_bad,g_pixelflags_interpolatedcenter,r_pixelflags_interpolatedcenter,i_pixelflags_interpolatedcenter,g_pixelflags_saturatedcenter,r_pixelflags_saturatedcenter,i_pixelflags_saturatedcenter,g_pixelflags_crcenter,r_pixelflags_crcenter,i_pixelflags_crcenter
139.27887134355234,4.2899656075299175,19.3917027,0.000889908813,19.3173351,0.00116092782,19.2276325,0.000549295743,19.3954048,0.000866151706,19.3113785,0.00101103727,19.2335281,0.000545656949,44192563481045486,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
142.3519837604413,3.9414183846463304,19.5851917,0.00217769295,,,,,19.5831356,0.00202010316,,,,,44201213545165404,False,,,False,,,False,,,False,,,False,,,False,,,False,,
150.54648409297786,1.3745514716211835,19.9072723,0.00142592797,19.8616829,0.00145765615,19.527895,0.000683797407,19.9107285,0.00137904694,19.8534355,0.00135057268,19.5307217,0.000678351265,42094695295251314,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
151.30925421716185,3.2909091054425845,19.300108,0.000927885121,19.0573483,0.000753371278,18.8857594,0.00095713191,19.3149719,0.00092401047,19.0718613,0.000747418613,18.907383,0.000956879579,44227588939337593,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
152.51310811804814,-0.2255981510091808,19.3339043,0.000992558314,19.201189,0.000955674623,19.3375816,0.00061509345,19.3363609,0.000935197982,19.1998882,0.000944781234,19.3493881,0.000613146462,41029955722698487,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
182.45376324903944,-0.9848643755606207,19.8612385,0.0010116091,19.4534512,0.000837800442,19.3016415,0.000626541208,19.935276,0.0010121318,19.6322365,0.000868327508,19.4845505,0.000650295347,41117762034097001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
183.88512886635783,1.5394196911570759,19.9078922,0.00157512119,19.7941132,0.00166352175,19.5124569,0.00105146004,19.9103642,0.0015357727,19.795332,0.00163130497,19.5169964,0.00104414136,43260147555900330,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
220.9989570938752,1.4989858270292096,17.5881367,0.000363287079,17.3824081,0.000447225582,17.678381,0.000465205056,18.1632271,0.000401998288,18.1445312,0.000507725868,18.1517181,0.000498474983,43370236157651155,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
352.95619323720564,0.12208485834638987,18.744566,0.000777420413,18.609333,0.000609045092,nan,nan,18.8301487,0.000798682391,18.7257633,0.000628725393,18.7996445,0.00053027051,42692116656186587,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
37.74331870854766,-0.5116122606480681,19.6827564,0.000953823503,19.366806,0.000753455563,,,19.676157,0.000795098545,19.3672161,0.000746466685,,,40686349749083552,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
139.49690245286556,3.274291671085645,18.1169243,0.000421703095,17.8860741,0.000418742478,nan,nan,18.1197186,0.000421810197,17.8854942,0.000415241841,18.2260666,0.00063745532,44192404567249393,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
146.1972903075252,2.0334841916440127,19.7370777,0.00249597733,19.5310192,0.00262743165,19.6387081,0.0019436751,19.7400723,0.00233002682,19.5279694,0.00231949473,19.6495876,0.0019380271,43145124036753408,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
219.28150827085267,4.471405580287369,,,,,19.2341938,0.00183930632,,,,,19.2443123,0.00182378828,45489132503310226,,,False,,,False,,,True,,,False,,,False,,,False,,,False
243.6909212854985,44.66230278830091,18.1133995,0.000771144347,17.9169502,0.000737531518,nan,nan,18.1151733,0.00075393985,17.9103813,0.000731727108,20.3234348,0.00191625184,71173999006085346,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
37.163871001204896,0.7730453722712792,19.2508049,0.000863447611,18.8100395,0.000678665063,,,19.2653313,0.000818367582,18.8072109,0.000674884883,,,41755483073177923,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
137.69334640040867,4.249588513690296,19.3542252,0.000724438461,19.2616234,0.000851329241,19.0303345,0.000677181117,19.3548851,0.00069113198,19.2569828,0.00069729524,19.0351334,0.000672955415,44188165434533206,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
138.7326284625009,3.257028666493494,18.7275658,0.000550092838,18.511404,0.000526260759,18.5405788,0.000642615778,18.7297974,0.000550915371,18.5123787,0.000522052869,18.700161,0.000484769378,44187456764923773,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
140.98750122617963,5.307065143243633,19.0440311,0.00140292605,18.7658367,0.00128137367,18.9115334,0.00129892386,19.0417519,0.00134943821,18.7623749,0.00118068687,18.9189587,0.00129310635,45261142754344401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
148.76184229757325,1.9646632768796002,19.7468529,0.00102497078,19.607048,0.000885232876,19.5938644,0.000666507578,19.7511024,0.00100267003,19.6097069,0.000860892236,19.6012917,0.000662372331,43154195007688951,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
157.0665926264837,1.5018630613737474,,,17.9462223,0.000509077276,17.9560738,0.000697234645,,,17.9462929,0.000501337112,17.9488029,0.00069201825,43180982718707872,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
159.19791854034585,1.8162170982898203,,,18.8471222,0.00149509672,,,,,18.8458958,0.00148464285,,,43184977038288146,,False,,,False,,,False,,,False,,,False,,,False,,,False,
160.72267404331294,-0.21689923699652944,,,18.7273827,0.000655174954,18.7988834,0.0012601607,,,18.7242012,0.000633735734,18.7963829,0.00124903955,41051396199429706,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
180.22099869968878,1.4349782997132725,18.9290161,0.000897996884,18.8930168,0.000883114582,18.6473351,0.000518275192,18.9721088,0.000899949286,18.9690647,0.000901013438,18.7183342,0.000525591488,42182660520439522,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
190.84235429924672,1.0633083080151842,18.9182549,0.000676332042,18.6776009,0.000677550852,18.657753,0.000660962192,18.9337997,0.000659289188,18.6808815,0.000618061458,18.6819439,0.000659687968,42213163378167985,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
200.11154674099518,-1.1313644130572456,,,19.1858025,0.000755302259,19.0943108,0.00131301652,,,19.2131062,0.000747002428,19.1334724,0.00131431536,41170534297257180,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
217.45902286791772,0.053937424043279565,19.0096283,0.000671283924,18.7539024,0.000633846794,18.7543983,0.000390500674,19.0118046,0.000668190827,18.7532196,0.000630254799,18.7578602,0.000387860287,42292439884533063,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
220.8469548858184,1.0974754883310425,19.6329174,0.000988329644,19.3275223,0.00110466883,19.4410362,0.00085603242,19.6413631,0.000937625067,19.3315105,0.0010951336,19.4439735,0.0008533285,42300849430489352,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
222.61999609654634,2.29556092594387,19.0230598,0.000828481512,nan,nan,18.8839359,0.000567746465,19.0307217,0.000795498898,nan,nan,18.8905792,0.000565410999,43374513945077487,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
345.5926583825689,-0.3675066568137999,19.6410141,0.000916394289,19.635746,0.00093515293,19.5489464,0.000839393237,19.6483288,0.000912756717,19.6474323,0.00093860185,19.5748749,0.000844908238,41601422596270737,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
346.18444092497435,-0.13748476294571255,17.8393669,0.00038716881,17.6982327,0.000411051878,18.2235184,0.000782701245,18.1458149,0.000416662981,18.125515,0.000445100712,18.0406895,0.000707001018,41606512132522327,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
20.138098735139405,-0.7171685884660992,19.6124458,0.00136306579,19.4799061,0.00113289233,19.4034176,0.00186343829,19.6135101,0.00133454008,19.4764423,0.00111748185,19.4047871,0.00184556807,40638929015171633,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29.753719656969935,-0.8108945154513654,18.6490269,0.000432334637,18.3952179,0.000542136549,18.6382198,0.00142924476,18.6656265,0.000427163381,18.4127712,0.000549844059,18.6550922,0.0014212341,40664767538416569,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37.77819782066752,-0.6386113126874825,19.1456814,0.000738377334,19.0073471,0.00103640952,,,19.1404381,0.000629802584,19.0248833,0.00102995918,,,40691847307215272,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
144.08551302621797,0.780356360314804,18.6293602,0.000572907215,18.4375725,0.00052678131,nan,nan,18.629055,0.000572714664,18.4389763,0.00052265852,18.4158096,0.00038026963,42072004983027960,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
175.09601459438653,-0.17877397511038332,19.1340675,0.000764252851,19.0229702,0.00093624799,19.0957603,0.000669798406,19.1403675,0.000744243909,19.0240936,0.000863551453,19.1092567,0.000667015323,41095651542467033,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
190.13866041512227,-0.24541078795534285,18.8121643,0.000531541009,18.2205639,0.000462640601,nan,nan,18.8121891,0.000528458448,18.2140408,0.000458755036,18.0978699,0.000615287863,41139494568613121,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
220.27524953966804,2.6032664776642185,19.274498,0.00127858086,,,19.1943989,0.000649690512,19.2747154,0.00124035066,,,19.1965504,0.000645505672,43365176686170991,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False
339.55246061499804,0.1545498666434529,19.3137798,0.0007459927,18.9304695,0.000659300829,nan,nan,19.3057709,0.000712352281,18.9330616,0.000654442294,18.9350567,0.000696885923,42652534237592613,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
359.635137929233,-0.5447251724614016,18.5534668,0.00057216268,18.3382549,0.000426502433,nan,nan,18.5550156,0.000553434482,18.3425674,0.000422559475,18.5360069,0.000526988355,40577223220027552,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
21.06045197449641,1.1875254771790045,18.8181286,0.000657195109,18.6333027,0.000503710355,,,18.8230305,0.000640449172,18.6298313,0.000500282273,,,41706975712537370,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
131.17235153378837,4.496982462278558,18.5427494,0.000439311727,,,,,18.5421638,0.000429962034,,,,,45229922637074292,False,,,False,,,False,,,False,,,False,,,False,,,False,,
141.78644070429948,2.7775661987372584,19.227726,0.00106429914,18.91436,0.00175397343,18.8311691,0.00132427434,19.2376747,0.000954666757,18.9227791,0.00157937559,18.9044132,0.00134385971,43131947077091217,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
169.10375155315185,-1.038758278938494,19.1250954,0.000730107829,19.2422161,0.00100392743,,,19.2356968,0.000755705754,19.2946682,0.00101389072,,,41078175320527872,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
189.59103039246034,3.0067447092804533,,,18.8966713,0.000688821834,,,,,19.3420525,0.000758474052,,,44336706878456473,,False,,,False,,,False,,,False,,,False,,,False,,,False,
195.40053445690683,0.03276059647095731,17.7682056,0.000485119817,nan,nan,,,17.7668457,0.000481350347,17.8807983,0.000473296619,,,42226331747901314,False,False,,False,True,,False,False,,False,False,,False,False,,False,True,,False,False,
205.8612683047718,43.149468647052565,nan,nan,18.916256,0.000706492225,,,nan,nan,18.9171219,0.000701454701,,,70325038590481679,True,False,,True,False,,False,False,,False,False,,True,False,,False,False,,False,False,
221.15247332770514,42.919066339173725,19.028698,0.000876754522,18.7962914,0.000598280807,18.9156132,0.000768919243,19.0372887,0.000846486364,18.8080978,0.00059015234,18.9337273,0.000766843033,69573140140810161,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
223.8881474264046,43.34279840145328,19.0367851,0.000985526713,18.9419899,0.000857888954,18.9092674,0.000650140981,19.1193314,0.00101186254,19.0971298,0.000894580153,19.0376053,0.000661469297,70364762743006518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
225.37059813302133,44.65689037193012,18.5318623,0.00109688658,18.518898,0.00136452436,18.5914612,0.000836938154,18.5382919,0.00104965572,18.515831,0.00120412221,18.6014366,0.000832643709,71134279148525259,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
335.12310862399823,0.733726176548351,18.726244,0.000525740965,18.6864395,0.000537781045,18.672081,0.000527965545,18.7539902,0.000526141783,18.7068138,0.000535124738,18.6923313,0.000527894939,42639352982953597,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.6087362660481968,0.09698431619743426,18.93853,0.000904153741,18.8424263,0.000714255148,18.6790009,0.000419023301,18.9249344,0.00080503145,18.8439674,0.000699333847,18.6837082,0.000416108844,41645244147585738,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.926556701762619,0.3449484407235912,19.0653648,0.000904765504,18.7683067,0.000835750136,,,19.0751743,0.000901847903,18.7840195,0.000832659425,,,41663252945453151,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
15.537658570026915,0.3063056786065255,nan,nan,nan,nan,,,nan,nan,nan,nan,,,41689091468696502,True,True,,True,True,,False,False,,False,False,,True,True,,False,False,,False,False,
135.76247477439995,0.6989306370988624,19.4679375,0.000698404387,19.1342697,0.000672195805,19.1287823,0.000562729896,19.4697609,0.000688127766,19.1358948,0.000659866084,19.1331215,0.000558152329,42050701945232021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
148.71101460586888,-1.161633670381856,18.4751205,0.000495871762,18.5194073,0.000479031005,nan,nan,18.478384,0.000478334376,18.5240479,0.000475956709,18.5273438,0.000413339323,41016327791468910,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
154.8561644608987,-0.02990406384071545,18.3422871,0.00140167132,18.2618904,0.000493673666,18.5517368,0.000992474961,18.4018059,0.00136600574,18.3392906,0.000483018899,18.682066,0.00106105907,41039305866495559,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
166.9028140479232,0.05819090254132107,18.4296818,0.00117331266,18.1963177,0.00101354846,,,18.512289,0.00121291413,18.1947212,0.00100518984,,,42143043742078924,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
178.72147657107922,-1.5892402354596051,19.2937393,0.000839674496,19.2244186,0.000819590408,19.0340004,0.000639617734,19.2936897,0.000825143768,19.2284889,0.000815898296,19.0320358,0.000634802971,40040257818760518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
193.2876614526015,4.548283967720001,,,18.6523018,0.000864248665,,,,,18.6641846,0.000861021632,,,45414915468447874,,False,,,False,,,False,,,False,,,False,,,False,,,False,
224.8169638007705,-0.2255993717217684,19.2685089,0.000932345109,19.0322514,0.000898400904,18.8227501,0.000538792287,19.271574,0.000916737597,19.0315971,0.000867625,18.8245087,0.000534909545,41245734879651051,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
345.45269735423176,-1.1696172289096214,18.3588219,0.000805223186,18.0761604,0.000817844819,18.1432571,0.000617780257,18.3602982,0.00077365397,18.0768833,0.00079109834,18.1437263,0.000613181503,41601542855348681,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
157.151722990392,-1.0776736082437255,,,18.7686863,0.000615369179,19.08461,0.00123818137,,,18.7678509,0.000588970957,19.0865021,0.00122899469,41042990948437460,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
199.3014442261352,43.216908869703055,18.8448219,0.00182441296,18.7060299,0.000999042066,,,18.8537922,0.00182167522,18.7059364,0.000990299974,,,70312119328851462,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
207.84074959600005,0.28029937653448317,18.5242119,0.000608073256,18.3077354,0.000511880906,nan,nan,18.5248089,0.000600692641,18.308342,0.000508245139,18.1265888,0.000365375687,42261112393063287,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
209.39100989617756,42.5601228030986,nan,nan,17.9134102,0.000667019107,,,nan,nan,19.6592369,0.000950642047,,,69546605832852045,True,False,,True,False,,False,False,,False,False,,True,False,,False,False,,False,False,
221.88024485569105,-1.8880749841399416,18.7454376,0.000705764571,18.6894684,0.000616290024,18.4328537,0.000494308886,18.7469158,0.000644081854,18.6949234,0.000596415251,18.4519806,0.000493230589,40167796872607533,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
222.3062794063952,0.40191854551747014,19.2374134,0.000588111347,19.2481956,0.000607285998,19.0615921,0.000600504514,19.3066387,0.000589983072,19.4373817,0.000633984222,19.283329,0.000629178714,42305367736090849,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
223.32271186391563,0.5780969667200565,18.8605461,0.000721860677,18.6812382,0.000620522827,18.5221844,0.000359194848,18.8563385,0.000696993608,18.6805325,0.000603253953,18.5207405,0.000356193486,42310044955472954,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
224.92928240032637,1.1004375945914615,18.4908371,0.000606847752,18.3671112,0.000797345536,nan,nan,18.4974957,0.000603393943,18.3707485,0.000779357739,18.3084145,0.000568666495,42314318447928803,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
225.07672931386352,44.25596690495345,19.0390739,0.00102082116,19.0569515,0.00114475819,18.7562485,0.000581900298,19.0425835,0.000972829934,19.0277672,0.00107036973,18.7595482,0.000578335603,70369732020166955,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
225.6504199184487,2.703631261267902,nan,nan,,,19.1231308,0.000761206436,nan,nan,,,19.1258011,0.000756072521,43383185484039137,True,,False,True,,False,True,,False,False,,False,True,,False,False,,False,False,,False
227.24470699007142,43.66835526264494,18.8111038,0.000615647878,18.7928276,0.000665319792,18.9633598,0.000559264969,18.823225,0.00059607916,18.790596,0.000578767271,18.9819145,0.000559730397,70373979742824131,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.607973353394733,0.9132556975383443,18.9917984,0.000838408596,18.8607178,0.000737682043,18.7170563,0.000560445711,18.991909,0.000804579235,18.8624783,0.000725007674,18.7237415,0.000556063373,41654744615250603,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
130.1234487452487,2.1482684773987084,20.052496,0.000978198368,19.5106926,0.00101869716,19.4745731,0.000613213459,20.0503693,0.000942754734,19.5119705,0.000957221433,19.4757729,0.000609045674,43096474942196585,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
133.94452138513796,3.572378440053601,18.9543056,0.000751946645,18.9086094,0.00112773373,19.0590019,0.00106785609,18.9491158,0.000644292391,18.9067268,0.00079927186,19.0649643,0.00105952448,44174541798266350,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
146.13005963279855,0.9500357339370922,19.8474541,0.00123413035,19.441803,0.00122564333,19.3076897,0.000664646446,19.8393917,0.00108474516,19.4384537,0.00109537842,19.3067646,0.000659741228,42081492565780775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
151.97220272249885,3.0313828552443556,19.1067696,0.0015241279,18.8813858,0.00115266663,18.9317513,0.0013061912,19.1071053,0.00150721136,18.8797569,0.0011299788,18.9286366,0.00129610894,44227168032548509,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
157.9517306485233,-0.6027902539855342,,,18.977829,0.000931421819,18.9048576,0.00137228461,,,18.9788857,0.000889655668,18.9089279,0.00136112678,41047951635659510,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
218.4657723507291,43.31220825183066,18.9309921,0.000635013334,18.596508,0.000478314352,18.6119633,0.000677649514,18.9282379,0.000606108573,18.5948524,0.000468286889,18.6134453,0.000672277587,70351293725563853,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
249.4439846059804,42.91379173076265,17.4441795,0.000435646216,17.6027031,0.000642612227,nan,nan,17.4420662,0.00040739312,17.6178856,0.000654386298,19.3589401,0.00107496046,69634437914060072,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
8.632265878540473,-0.22020556937317112,18.0346756,0.000633682765,17.9702072,0.000493238971,,,18.0621948,0.000638053694,18.0008392,0.000494511565,,,40603482650066679,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
138.10531139778158,3.9883753908939292,19.4614372,0.000871348893,19.0671253,0.000811811595,18.7125797,0.000466748519,19.4597816,0.000840667111,19.0628548,0.00069261418,18.7138901,0.000463680975,44187881966701882,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
150.0557080513456,1.2008920957816298,18.8172455,0.00064415345,18.8620243,0.000611274038,18.6028118,0.000496631546,18.8173618,0.00062585983,18.8595734,0.000583262648,18.5997238,0.000492653169,42089605759005718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
186.48591648386167,0.5931085337076437,19.4619026,0.00104483892,19.0718269,0.000846739043,18.8448639,0.000487663056,19.466217,0.00101399655,19.0690117,0.000829842989,18.8469067,0.000484360062,42199956353740452,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
197.31947330513415,-0.2639531634667119,19.3436584,0.000871755066,19.1980133,0.000690954213,,,19.3687325,0.000849761243,19.2555656,0.000699164113,,,41161622240120268,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
198.40170702663875,1.4114048111990758,19.8620987,0.00151908828,19.335844,0.00129533838,,,19.8598976,0.00150363077,19.3362007,0.0012860283,,,42235162200654425,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
220.39703156537288,42.16265896911913,17.4783249,0.00054808252,17.3459301,0.000450599589,17.3220329,0.000726995117,17.4826393,0.000543282367,17.344717,0.000446702848,17.3260975,0.000720201991,69573397838839619,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
235.759072961436,44.71682736168272,18.7602253,0.00128157577,18.8904018,0.00144415186,18.7927742,0.00113996817,18.7549934,0.0010112091,18.8707561,0.00138223649,18.7523365,0.00111659814,71156269381082389,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.2821608507984,0.22025728009588297,20.4330215,0.00202855398,19.8970642,0.00204377691,19.804882,0.00210099691,20.4387741,0.00194666721,19.9016342,0.00199951138,19.8145485,0.00208907668,41711627162114545,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30.59851495689159,0.3155238183530236,19.2618141,0.000647837471,19.166563,0.000891633215,,,19.2833672,0.000607371388,19.2408562,0.000905086752,,,41738432053005421,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
135.4501646930776,5.4817816088122,nan,nan,nan,nan,18.8929939,0.000979889184,nan,nan,nan,nan,18.9008484,0.000978485332,45243275690390718,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
147.1393742407553,-0.8509816040433683,18.7785931,0.000547466334,18.6221008,0.000500112248,nan,nan,18.7807083,0.000543695875,18.6262894,0.000496566587,18.3982544,0.000360005739,41011934039931638,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
147.1701288330151,0.5391233526082033,19.8662834,0.00119242293,19.5043678,0.000931976014,19.2140083,0.000530229299,19.8609123,0.00110513985,19.5026951,0.000858894491,19.217104,0.000525856507,42080659342123574,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
167.7288452225884,0.8150863572469724,18.6451187,0.000492745894,18.4112015,0.000569421565,,,18.6413307,0.000492828083,18.4102859,0.000565171067,,,42142373727198349,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
184.22340570190735,-1.3242376308587134,18.4314728,0.000513157574,18.6035652,0.000588317111,18.5505905,0.00041785324,18.4501991,0.000505744305,18.6240082,0.000582394481,18.5925064,0.000419417833,41121876612769385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
186.02623547061165,0.7500400034704433,18.7033157,0.000500976574,18.618885,0.000565611816,18.5316887,0.00042440067,18.7781754,0.000510617974,18.742157,0.000583478599,18.7343369,0.000446173537,42200235526614506,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
191.0238624197832,4.244993918498917,,,19.1752739,0.000757420086,,,,,19.1775723,0.000752255612,,,44341272428695480,,False,,,False,,,False,,,False,,,False,,,False,,,False,
193.88749162317833,-0.2784831521416275,19.6263771,0.00106342265,19.5210934,0.000877153128,19.3092861,0.0018398019,19.6259346,0.00103934761,19.5199471,0.000857039238,19.3087997,0.00182850449,41153234168998720,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
211.1580963096044,-2.360408286380029,18.5538712,0.00106519123,18.4214935,0.000988044194,18.3730011,0.000719379284,18.5543404,0.00105651084,18.429924,0.000978057622,18.3739948,0.000714669877,40137135101065267,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
223.20906932365637,43.65869562566464,19.1758575,0.000928208465,19.0146408,0.000828806835,19.3636513,0.00125415821,19.1782227,0.000922786538,19.0178719,0.000824089802,19.35495,0.00121752103,70365183649795330,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
236.1890373221181,43.740834147603564,19.7367439,0.0011440455,19.6244392,0.00114476518,19.2407475,0.000636321492,19.729475,0.000909443537,19.6255112,0.00111740571,19.2454262,0.000636832905,70391159612015043,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
346.99579180898877,1.0216281634901392,19.0456142,0.000689945358,18.7403984,0.000616324833,nan,nan,19.0454159,0.000653328607,18.7389641,0.000544795068,18.4388714,0.000385640044,42674541650017376,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
357.0069184907973,-0.6884649855894802,19.4311028,0.00123847439,19.2688351,0.00132793095,19.1136055,0.000829888333,19.4254417,0.00109899067,19.2691631,0.00126870698,19.1396942,0.000824846735,41636873256331634,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
135.8977974078662,1.5401107230123288,17.9884224,0.000317554659,nan,nan,nan,nan,18.0084686,0.000317222963,17.8289146,0.000324463268,18.092083,0.000502893934,43114187387335550,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
